"Cycle_Index","Discharge Time (s)","Decrement 3.6-3.4V (s)","Max. Voltage Dischar. (V)","Min. Voltage Charg. (V)","Time at 4.15V (s)","Time constant current (s)","Charging time (s)","RUL"
"334","1874.72","596","3.975","3.493","3956.3440000014","4868.34","8496.25","779"
"335","1873.47","594","3.976","3.489","3975.5130000012","4904.31","8478.94","778"
"336","1870.91","592","3.976","3.489","3974.2189999996","4904.22","8453.25","777"
"337","1868.25","592","3.976","3.488","3962.2179999994","4868.22","8495.88","776"
"338","1864.75","590.40000000037","3.975","3.49","3956.375","4868.38","8464","775"
"339","1862.91","590.40000000037","3.976","3.49","3944.3129999992","4868.31","8461.66","774"
"340","1860.75","588","3.976","3.491","3938.4060000004","4868.41","8446.72","773"
"341","1859.22","588","3.976","3.49","3932.3429999994","4832.34","8451","772"
"342","1857.72","584","3.975","3.491","3925.1749999998","4832.38","8439.19","771"
"343","1855.88","584.79999999981","3.976","3.49","3920.3440000014","4832.34","8440.94","770"
"344","1854.25","586","3.975","3.491","3917.9130000006","4832.31","8412.03","769"
"345","1852.38","582","3.976","3.491","3908.375","4832.38","8413.03","768"
"346","1850.19","583.20000000019","3.975","3.491","3902.375","4832.38","8395.34","767"
"347","1849.16","581","3.975","3.492","3896.25","4796.25","8419.62","766"
"348","1845.72","578","3.975","3.492","3889.1130000008","4796.31","8397.84","765"
"349","1845.12","580","3.975","3.493","3878.3439999996","4796.34","8430.84","764"
"350","1843.44","580","3.974","3.492","3872.3439999996","4796.34","8410.62","763"
"351","1842.16","579","3.974","3.492","3867.512000001","4796.31","8398.16","762"
"352","1841.44","581","3.974","3.494","3866.2189999996","4796.22","8424.72","761"
"353","1839.44","578.40000000037","3.974","3.492","3860.3129999992","4796.31","8393.69","760"
"354","1837.59","576","3.974","3.493","3854.3440000014","4760.34","8408.03","759"
"355","1833.31","572","3.973","3.493","3848.313000001","4760.31","8409","758"
"356","1824.88","566.43699999899","3.978","3.712","3759.438000001","4711","8528.44","757"
"357","1836.96","570","3.966","3.799","3687.392","4652.19","8487.26","756"
"358","1840.29","572","3.969","3.498","3860.3519999999","4760.35","8420","755"
"359","1839.71","572","3.97","3.496","3872.3520000009","4796.35","8429.73","754"
"360","1836.03","570","3.97","3.495","3866.3529999992","4760.35","8389.41","753"
"361","1833.57","570","3.97","3.496","3854.3520000009","4760.35","8388.13","752"
"362","1831.29","570.40000000037","3.97","3.497","3845.9509999994","4760.35","8370.62","751"
"363","1829.09","568","3.97","3.497","3842.3870000001","4760.39","8359.2","750"
"364","1828.03","568","3.97","3.497","3831.5830000015","4760.38","8381.18","749"
"365","1825.73","568","3.97","3.497","3824.2579999994","4724.26","8389.31","748"
"366","1823.49","566","3.97","3.498","3824.1950000003","4724.2","8383.59","747"
"367","1822.09","566","3.97","3.498","3812.3829999994","4724.38","8379.93","746"
"368","1820.61","566","3.97","3.498","3809.7880000006","4724.19","8393.53","745"
"369","168","342.85714285727","3.97","3.499","3806.5079999994","4724.51","8355.43","744"
"386","1799.55","556.79999999981","3.968","3.983","1112.25","2024.25","5742.11","727"
"387","1796.76","554","3.967","3.503","3728.3119999999","4652.34","8320.41","726"
"388","1794.86","551.20000000019","3.967","3.502","3722.333333334","4616.33","8330.28","725"
"389","1793.03","552","3.967","3.503","3716.3590000002","4616.36","8341.83","724"
"390","1791.58","551","3.967","3.503","3709.2219999991","4616.42","8352.58","723"
"391","1789.64","549.59999999963","3.967","3.504","3704.3589999992","4616.36","8351.62","722"
"392","1787.78","550","3.967","3.504","3694.7909999993","4616.39","8339.66","721"
"393","1785.31","548","3.967","3.505","3687.5589999994","4580.36","8285.64","720"
"394","1784.06","548","3.967","3.506","3680.3439999996","4580.34","8329.5","719"
"395","1782.72","544","3.967","3.505","3680.3280000007","4580.33","8340.91","718"
"396","1781.61","546","3.967","3.506","3673.1600000001","4580.36","8350.89","717"
"397","1779.66","544.97416666616","3.967","3.506","3668.2339999992","4580.23","8300.17","716"
"398","1778.47","545","3.967","3.505","3662.3120000008","4580.31","8287.17","715"
"399","1776.78","544","3.966","3.506","3658.7120000012","4580.31","8308.5","714"
"400","1775.88","544","3.966","3.507","3651.5119999992","4580.31","8278.44","713"
"401","1774.22","542","3.966","3.506","3650.375","4544.38","8277.81","712"
"402","1771.25","539.20000000019","3.965","3.507","3644.311999999","4544.31","8279.94","711"
"403","1761.69","537.59400000144","3.968","3.724","3542.4060000004","4494","8451.81","710"
"404","197016.9","3082.4887500005","4.262","3.297","64619.998000001","76089.12","76089.12","709"
"405","1792.48","536","3.955","3.481","4270.7510000011","5300.35","9707.74","708"
"406","1799.46","544.81859999988","3.96","3.521","3724.5610000007","4618.56","8461.89","707"
"407","1800.26","546","3.96","3.518","3744.9930000007","4652.19","8404.42","706"
"408","1799.68","544","3.961","3.517","3745.1210000003","4652.32","8410.79","705"
"409","1797.15","544","3.961","3.518","3740.3519999999","4652.35","8358.88","704"
"410","1795.14","544","3.962","3.517","3737.8219999997","4652.22","8360.35","703"
"411","1793.12","540","3.961","3.516","3728.2850000001","4616.29","8377.02","702"
"412","1790.88","540","3.961","3.517","3716.3520000009","4616.35","8378.31","701"
"413","1788.29","540","3.962","3.517","3710.2889999999","4616.29","8346.41","700"
"414","1786.27","542","3.962","3.517","3701.9199999999","4616.32","8371.49","699"
"415","1782.91","539","3.962","3.518","3692.3520000009","4580.35","8339.84","698"
"416","1779.75","540","3.961","3.517","3686.3520000009","4580.35","8345.21","697"
"417","1777","538","3.961","3.517","3674.3830000004","4580.38","8309.89","696"
"418","1774.34","536","3.961","3.516","3665.96","4580.36","8342.41","695"
"419","1771.66","534","3.961","3.517","3656.3279999997","4544.33","8301.16","694"
"420","1769.25","534","3.96","3.517","3644.3289999999","4544.33","8317.92","693"
"421","1766.23","533","3.961","3.517","3637.0189999994","4544.22","8301.03","692"
"422","1764.42","532","3.96","3.517","3626.3430000003","4544.34","8331.61","691"
"423","1761.23","530","3.96","3.518","3615.4189999998","4508.22","8298.66","690"
"424","1759.58","532","3.959","3.518","3608.3439999996","4508.34","8313.5","689"
"425","1756.42","530","3.959","3.519","3602.3280000007","4508.33","8266.09","688"
"426","1753.83","527.0117499996","3.959","3.518","3593.9589999989","4508.36","8258.47","687"
"427","1751.08","526","3.959","3.518","3586.7439999999","4472.34","8301.95","686"
"428","1737.91","525.59400000051","3.961","3.726","3465.375","4416.99","8468.41","685"
"429","1746.22","522","3.953","3.809","3428.2810000004","4364.28","8393.12","684"
"430","1750.38","526","3.958","3.523","3565.1439999994","4472.34","8301.91","683"
"431","1749.59","524","3.959","3.521","3579.5440000007","4472.34","8279.5","682"
"434","1747.2","526","3.958","3.524","3536.3190000011","4436.32","8197.41","679"
"435","1746.37","526","3.959","3.52","3566.3189999992","4472.32","8239.94","678"
"436","1745.12","526","3.959","3.519","3565.1200000001","4472.32","8231.58","677"
"437","1742.3","525","3.959","3.519","3557.9520000005","4472.35","8252.35","676"
"438","1740.35","522","3.959","3.52","3548.3509999998","4436.35","8252.96","675"
"439","1738.17","521","3.959","3.519","3536.3200000003","4436.32","8265.86","674"
"440","1734.18","520","3.959","3.519","3529.1549999993","4436.35","8199.75","673"
"441","1731.94","517.28571428545","3.958","3.52","3518.3210000005","4436.32","8210.62","672"
"442","1729.31","516","3.958","3.521","3512.3520000009","4400.35","8228.06","671"
"443","1727.62","516","3.958","3.521","3500.3520000009","4400.32","8218.98","670"
"444","1725.88","516","3.959","3.521","3500.3520000009","4400.35","8210.88","669"
"445","1724.87","516","3.959","3.521","3493.1519999998","4400.35","8241.89","668"
"446","1722.26","514","3.958","3.522","3488.3130000001","4400.31","8224.22","667"
"447","1720.16","513.42857142817","3.958","3.522","3482.3439999996","4364.34","8208.67","666"
"448","1718.34","512","3.957","3.522","3471.5429999996","4364.34","8215.94","665"
"449","1716.73","513","3.958","3.523","3470.3589999992","4364.36","8200.77","664"
"450","1714.41","510.85714285727","3.957","3.522","3464.3589999992","4364.36","8205.06","663"
"451","1711.11","508","3.957","3.523","3452.3280000007","4364.33","8187.42","662"
"452","1709.41","506.57142857183","3.957","3.523","3440.3910000008","4328.39","8212.55","661"
"453","1706.3","506","3.957","3.524","3434.2180000003","4328.22","8197.09","660"
"454","1693.76","502.80449999962","3.958","3.729","3318.375","4270.02","8380.2","659"
"455","1725.02","508","3.949","3.829","3154.8480000002","4148.45","8557.54","658"
"456","1727.49","512","3.953","3.527","3506.3840000005","4400.38","8314.59","657"
"457","1725.63","510","3.954","3.526","3512.3540000003","4400.35","8290.72","656"
"458","1723.36","510","3.954","3.526","3506.3190000011","4400.32","8268.35","655"
"459","1719.68","508.71428571455","3.953","3.526","3500.3559999997","4400.36","8225.7","654"
"460","1717.18","509","3.954","3.526","3488.3209999995","4364.32","8230.5","653"
"461","1713.63","507.42857142817","3.954","3.526","3478.7519999994","4364.35","8211.36","652"
"462","1710.5","505","3.953","3.527","3464.3200000003","4364.32","8225.12","651"
"463","1707.13","504","3.953","3.528","3457.1210000003","4328.32","8192.87","650"
"464","1705.92","503.98450000025","3.953","3.528","3442.7510000002","4328.35","8207.45","649"
"465","1703.94","502.85714285727","3.953","3.529","3440.351999999","4328.35","8193.48","648"
"466","1701.44","503","3.953","3.528","3434.2890000008","4328.29","8182.88","647"
"467","1699.14","500.57142857183","3.953","3.529","3422.3210000005","4328.32","8159.24","646"
"468","1697.25","502","3.952","3.53","3416.3520000009","4292.35","8180.1","645"
"469","1695.97","499.28571428545","3.952","3.529","3410.3600000003","4292.36","8181.86","644"
"470","1767.97","563","3.954","3.529","3413.9589999989","4328.36","8086.31","643"
"471","1760.88","559","3.951","3.492","3629.96","4544.36","8339.56","642"
"472","1753.88","554","3.949","3.495","3602.3909999989","4508.39","8357.22","641"
"473","1678.66","493.71428571455","3.948","3.498","3536.3439999996","4436.34","8441.59","640"
"474","1678.75","490.28571428545","3.949","3.533","3344.3600000003","4220.36","8132.55","639"
"475","1681.25","494","3.95","3.532","3350.3899999997","4256.39","8142.98","638"
"476","1675.52","490.28571428545","3.949","3.532","3356.3119999999","4256.31","8123.64","637"
"477","1672.7","489","3.949","3.532","3338.3280000007","4220.33","8108.33","636"
"479","1625.86","468.85714285727","3.939","4.053","302.35199999996","1124.35","5277.63","634"
"480","1636.25","473.14285714272","3.945","3.544","3176.3199999994","4076.32","8085.09","633"
"481","1636.58","474.42857142817","3.947","3.541","3206.2870000005","4076.29","8071.55","632"
"482","1635.81","474.42857142817","3.947","3.54","3206.3210000005","4076.32","8070.05","631"
"483","1634.79","471.42857142817","3.947","3.54","3200.3519999999","4076.35","8050.24","630"
"484","1633.18","472","3.947","3.54","3197.9199999999","4076.32","8088.03","629"
"485","1632.26","473.14285714272","3.947","3.54","3190.7510000002","4076.38","8076.51","628"
"486","1629.89","474","3.947","3.54","3188.324","4076.32","8055.01","627"
"487","1627.68","471.85714285727","3.946","3.54","3176.3209999995","4076.32","8079.61","626"
"488","1625.63","470.57142857183","3.946","3.541","3169.1210000003","4040.32","8056.26","625"
"489","1623.46","469","3.945","3.542","3161.9509999994","4040.35","8035.39","624"
"490","1622.49","469.28571428545","3.945","3.542","3158.3519999999","4040.35","8045.76","623"
"491","1620.49","468","3.945","3.542","3152.3623333331","4040.35","8036.35","622"
"492","1619.49","468","3.945","3.543","3146.3829999994","4040.38","8055.36","621"
"493","1617.12","466.71428571455","3.945","3.542","3140.2339999992","4040.23","8013.61","620"
"494","1615.2","466.71428571455","3.945","3.542","3134.3120000008","4004.31","8035.83","619"
"495","1612.7","465.42857142817","3.944","3.544","3128.4736666661","4004.48","8029.22","618"
"496","1610.78","464.14285714272","3.944","3.543","3122.2189999996","4004.25","8031.55","617"
"497","1608.36","462.85714285727","3.943","3.543","3116.3589999992","4004.36","8032.36","616"
"498","1606.06","459.85714285727","3.943","3.544","3110.3600000003","4004.36","8019.17","615"
"499","1605.64","459.85714285727","3.944","3.546","3104.3590000011","3968.36","8021.73","614"
"500","1604.16","459.83942857198","3.944","3.545","3098.3600000003","3968.36","8013.7","613"
"501","1602.95","461","3.944","3.545","3097.1749999998","3968.38","8050.02","612"
"502","1585.98","460.81300000101","3.941","3.755","2940.3429999994","3884.98","8225.38","611"
"503","196104.06","183357.56333333","4.256","3.315","62039.996","73443.4","73443.4","610"
"504","1635.42","466.71428571455","3.932","3.516","3903.5520000001","4976.35","10009.7","609"
"505","1645.38","471","3.938","3.559","3226.7520000003","4112.35","8262.91","608"
"506","1648","471.85714285727","3.939","3.556","3260.3849999998","4148.38","8176.8","607"
"507","1646.34","470.14285714272","3.94","3.555","3266.3489999995","4148.35","8140.45","606"
"508","1645.54","472","3.941","3.555","3260.3520000009","4148.35","8123.23","605"
"509","1642.98","472","3.941","3.554","3255.5560000008","4112.36","8074.56","604"
"510","1640.45","469","3.94","3.554","3248.2580000004","5576.71","8031.84","603"
"511","1638.66","469","3.941","3.554","3236.2270000009","4112.23","8120.96","602"
"512","1636.39","470.14285714272","3.941","3.553","3230.3199999994","4112.32","8103.84","601"
"513","1633.57","467.14285714272","3.94","3.553","3219.5119999992","4112.31","8109.85","600"
"514","1630.82","468","3.941","3.553","3206.3509999998","4076.35","8086.11","599"
"515","1628.38","465.85714285727","3.941","3.552","3200.25","4076.25","8089.82","598"
"516","1625.89","465.85714285727","3.941","3.552","3188.226999999","4076.23","8068.96","597"
"517","1623.88","467.57142857183","3.941","3.553","3182.3829999994","4040.38","8070.71","596"
"518","1621.17","466","3.94","3.552","3176.3589999992","4040.36","8069.28","595"
"519","1618.84","463.28571428545","3.94","3.552","3170.3119999999","4040.31","8100.16","594"
"520","1615.81","462","3.94","3.552","3158.2660000008","4040.27","8078.75","593"
"521","1699.23","520","3.942","3.552","3152.3600000003","4040.36","8007.17","592"
"522","1690.41","516","3.939","3.517","3404.375","4292.38","8296.06","591"
"523","1685.5","514","3.938","3.521","3374.3439999986","4256.34","8277.34","590"
"524","1683.02","513","3.937","3.521","3356.3440000005","4256.34","8309.28","589"
"525","1680.7","511.71428571455","3.937","3.522","3349.1280000005","4220.33","8294.41","588"
"526","1679.05","510","3.936","3.523","3338.25","4220.25","8308","587"
"527","1643.59","504","3.921","3.729","3157.375","4116","8579.94","586"
"528","1657.81","502","3.92","3.83","3068.3440000005","4004.34","8411.72","585"
"529","1672.72","510","3.928","3.534","3260.25","4148.25","8310.75","584"
"530","1679.19","512","3.933","3.527","3313.1440000012","4184.34","8300","583"
"531","1679.25","513","3.933","3.523","3332.375","4220.38","8280.97","582"
"532","1678.75","510","3.935","3.522","3334.7129999995","4220.31","8313.16","581"
"533","1675.75","510.85714285634","3.934","3.523","3332.3430000003","4220.34","8278.72","580"
"534","1672.69","508","3.934","3.522","3326.1879999992","4220.19","8281.41","579"
"535","1669.84","508","3.934","3.523","3314.3129999992","4184.31","8302.81","578"
"536","1667.25","506","3.934","3.523","3302.3430000003","4184.34","8302.28","577"
"537","1664.78","504","3.934","3.524","3296.375","4184.38","8268.09","576"
"538","1662.56","504","3.933","3.525","3284.3120000008","4184.31","8260.31","575"
"539","1660.44","503","3.932","3.525","3278.2809999995","4148.28","8271.47","574"
"540","1658.25","503","3.932","3.525","3272.3440000005","4148.34","8238.09","573"
